YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2021/07/10 01:34:02,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Left,Left,1301,163,137,14,nan,nan,0.06
2021/07/10 01:34:03,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Left,Left,1302,163,137,14,nan,nan,0.05
2021/07/10 01:35:36,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Left,Left,1303,163,137,14,nan,nan,0.13
2021/07/10 01:35:37,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Left,Left,1304,163,137,14,nan,nan,0.08
2021/07/10 01:35:39,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Left,Left,1305,163,137,14,nan,nan,0.33
2021/07/10 01:35:40,1.8.1,ClosedEcon_PR1,5,3.96,1,15,Pellet,Left,1305,163,138,15,0.39,1257,nan
2021/07/10 01:36:59,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1306,163,138,15,nan,nan,0.19
2021/07/10 01:43:52,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1307,163,138,15,nan,nan,0.23
2021/07/10 01:43:53,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1308,163,138,15,nan,nan,0.04
2021/07/10 01:43:56,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1309,163,138,15,nan,nan,0.06
2021/07/10 01:44:27,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Right,Left,1309,164,138,15,nan,nan,0.18
2021/07/10 01:44:29,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1310,164,138,15,nan,nan,0.09
2021/07/10 01:45:27,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Right,Left,1310,165,138,15,nan,nan,0.14
2021/07/10 01:45:31,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1311,165,138,15,nan,nan,0.05
2021/07/10 01:45:32,1.8.1,ClosedEcon_PR1,5,3.96,1,16,Left,Left,1312,165,138,15,nan,nan,0.43
2021/07/10 02:16:51,1.8.1,ClosedEcon_PR1,5,3.96,1,1,Left,Left,1313,165,138,0,nan,nan,0.08
2021/07/10 02:16:52,1.8.1,ClosedEcon_PR1,5,3.96,1,1,Pellet,Left,1313,165,139,1,0.52,2472,nan
2021/07/10 02:17:19,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Left,Left,1314,165,139,1,nan,nan,0.07
2021/07/10 02:17:21,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Left,Left,1315,165,139,1,nan,nan,0.2
2021/07/10 02:17:22,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Pellet,Left,1315,165,140,2,0.19,30,nan
2021/07/10 02:17:51,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1316,165,140,2,nan,nan,0.03
2021/07/10 02:17:52,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1317,165,140,2,nan,nan,0.12
2021/07/10 02:17:53,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1318,165,140,2,nan,nan,0.07
2021/07/10 02:17:54,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Pellet,Left,1318,165,141,3,0.13,32,nan
2021/07/10 02:18:20,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1319,165,141,3,nan,nan,0.12
2021/07/10 02:18:21,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1320,165,141,3,nan,nan,0.28
2021/07/10 02:18:24,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1321,165,141,3,nan,nan,0.28
2021/07/10 02:18:26,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1322,165,141,3,nan,nan,0.19
2021/07/10 02:18:27,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Pellet,Left,1322,165,142,4,0.13,33,nan
2021/07/10 02:19:36,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1323,165,142,4,nan,nan,0.04
2021/07/10 02:19:37,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1324,165,142,4,nan,nan,0.28
2021/07/10 02:19:38,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1325,165,142,4,nan,nan,0.14
2021/07/10 02:19:39,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1326,165,142,4,nan,nan,0.16
2021/07/10 02:19:45,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1327,165,142,4,nan,nan,0.03
2021/07/10 02:19:48,1.8.1,ClosedEcon_PR1,5,3.96,2,5,Pellet,Left,1327,165,143,5,0.39,81,nan
2021/07/10 02:20:17,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1328,165,143,5,nan,nan,0.01
2021/07/10 02:20:18,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1329,165,143,5,nan,nan,0.09
2021/07/10 02:20:19,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1330,165,143,5,nan,nan,0
2021/07/10 02:20:20,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1331,165,143,5,nan,nan,0.08
2021/07/10 02:20:23,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1332,165,143,5,nan,nan,0.05
2021/07/10 02:20:24,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1333,165,143,5,nan,nan,0.25
2021/07/10 02:20:25,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Pellet,Left,1333,165,144,6,0.39,37,nan
2021/07/10 02:45:48,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1334,165,144,6,nan,nan,0.28
2021/07/10 02:45:50,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1335,165,144,6,nan,nan,0.24
2021/07/10 02:45:51,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1336,165,144,6,nan,nan,0.13
2021/07/10 02:45:53,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1337,165,144,6,nan,nan,0.04
2021/07/10 02:45:56,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1338,165,144,6,nan,nan,0.09
2021/07/10 02:46:08,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1339,165,144,6,nan,nan,0.07
2021/07/10 02:46:10,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1340,165,144,6,nan,nan,0.1
2021/07/10 02:46:11,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Pellet,Left,1340,165,145,7,0.33,1546,nan
2021/07/10 02:46:37,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1341,165,145,7,nan,nan,0.08
2021/07/10 02:46:39,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1342,165,145,7,nan,nan,0.1
2021/07/10 02:46:41,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1343,165,145,7,nan,nan,0.1
2021/07/10 02:46:42,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1344,165,145,7,nan,nan,0.24
2021/07/10 02:46:43,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1345,165,145,7,nan,nan,0.12
2021/07/10 02:46:45,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1346,165,145,7,nan,nan,0.21
2021/07/10 02:46:46,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1347,165,145,7,nan,nan,0.1
2021/07/10 02:46:49,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1348,165,145,7,nan,nan,0.38
2021/07/10 02:46:50,1.8.1,ClosedEcon_PR1,5,3.96,2,8,Pellet,Left,1348,165,146,8,0.26,39,nan
2021/07/10 03:13:19,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1349,165,146,8,nan,nan,0.12
2021/07/10 03:14:24,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1350,165,146,8,nan,nan,0.15
2021/07/10 03:14:26,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1351,165,146,8,nan,nan,0.09
2021/07/10 03:14:28,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1352,165,146,8,nan,nan,0.26
2021/07/10 03:14:31,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1353,165,146,8,nan,nan,0.19
2021/07/10 03:14:32,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1354,165,146,8,nan,nan,0.16
2021/07/10 03:14:33,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1355,165,146,8,nan,nan,0.4
2021/07/10 03:14:36,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1356,165,146,8,nan,nan,0.14
2021/07/10 03:14:38,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1357,165,146,8,nan,nan,0.05
2021/07/10 03:14:40,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Pellet,Left,1357,165,147,9,0.59,1670,nan
2021/07/10 03:45:40,1.8.1,ClosedEcon_PR1,5,3.96,1,1,Left,Left,1358,165,147,0,nan,nan,0.1
2021/07/10 03:45:42,1.8.1,ClosedEcon_PR1,5,3.95,1,1,Pellet,Left,1358,165,148,1,0.46,1862,nan
2021/07/10 03:46:19,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Left,Left,1359,165,148,1,nan,nan,0.17
2021/07/10 03:46:20,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Left,Left,1360,165,148,1,nan,nan,0.25
2021/07/10 03:46:21,1.8.1,ClosedEcon_PR1,5,3.96,1,2,Pellet,Left,1360,165,149,2,0.19,39,nan
2021/07/10 03:46:48,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1361,165,149,2,nan,nan,0.12
2021/07/10 03:46:50,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1362,165,149,2,nan,nan,0.16
2021/07/10 03:46:52,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1363,165,149,2,nan,nan,0.14
2021/07/10 03:46:53,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Pellet,Left,1363,165,150,3,0.72,32,nan
2021/07/10 03:47:16,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1364,165,150,3,nan,nan,0.43
2021/07/10 03:47:20,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1365,165,150,3,nan,nan,0.32
2021/07/10 03:47:28,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1366,165,150,3,nan,nan,0.11
2021/07/10 03:47:30,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1367,165,150,3,nan,nan,0.11
2021/07/10 03:47:31,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Pellet,Left,1367,165,151,4,0.19,38,nan
2021/07/10 04:16:41,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1368,165,151,4,nan,nan,0.17
2021/07/10 04:16:42,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1369,165,151,4,nan,nan,0.19
2021/07/10 04:16:45,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Left,Left,1370,165,151,4,nan,nan,0.16
2021/07/10 04:43:17,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1371,165,151,4,nan,nan,0.13
2021/07/10 04:43:18,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1372,165,151,4,nan,nan,0.25
2021/07/10 04:43:19,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Pellet,Left,1372,165,152,5,0.13,3348,nan
2021/07/10 04:43:53,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1373,165,152,5,nan,nan,0.04
2021/07/10 04:43:56,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1374,165,152,5,nan,nan,0.1
2021/07/10 04:43:58,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1375,165,152,5,nan,nan,0.21
2021/07/10 04:43:59,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1376,165,152,5,nan,nan,0.11
2021/07/10 04:44:00,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1377,165,152,5,nan,nan,0.21
2021/07/10 04:44:02,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1378,165,152,5,nan,nan,0.17
2021/07/10 04:44:03,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Pellet,Left,1378,165,153,6,0.52,44,nan
2021/07/10 04:57:56,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1379,165,153,6,nan,nan,0.1
2021/07/10 04:57:58,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1380,165,153,6,nan,nan,0.32
2021/07/10 04:58:02,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1381,165,153,6,nan,nan,0.31
2021/07/10 04:58:03,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1382,165,153,6,nan,nan,0.12
2021/07/10 04:58:04,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1383,165,153,6,nan,nan,0.1
2021/07/10 04:58:06,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1384,165,153,6,nan,nan,0.17
2021/07/10 04:58:10,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1385,165,153,6,nan,nan,0.38
2021/07/10 04:58:11,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Pellet,Left,1385,165,154,7,0.13,848,nan
2021/07/10 04:58:42,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1386,165,154,7,nan,nan,0.35
2021/07/10 04:58:43,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1387,165,154,7,nan,nan,0.07
2021/07/10 04:58:46,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1388,165,154,7,nan,nan,0.23
2021/07/10 04:58:47,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1389,165,154,7,nan,nan,0.2
2021/07/10 04:58:50,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1390,165,154,7,nan,nan,0.04
2021/07/10 04:58:52,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1391,165,154,7,nan,nan,0.42
2021/07/10 04:58:54,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1392,165,154,7,nan,nan,0.21
2021/07/10 04:58:56,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1393,165,154,7,nan,nan,0.1
2021/07/10 04:58:57,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Pellet,Left,1393,165,155,8,0.19,46,nan
2021/07/10 05:52:03,1.8.1,ClosedEcon_PR1,5,3.96,1,1,Left,Left,1394,165,155,0,nan,nan,0.14
2021/07/10 05:52:05,1.8.1,ClosedEcon_PR1,5,3.95,1,1,Pellet,Left,1394,165,156,1,0.46,3188,nan
2021/07/10 05:52:40,1.8.1,ClosedEcon_PR1,5,3.95,1,2,Left,Left,1395,165,156,1,nan,nan,0.04
2021/07/10 05:52:42,1.8.1,ClosedEcon_PR1,5,3.95,1,2,Left,Left,1396,165,156,1,nan,nan,0.12
2021/07/10 05:52:43,1.8.1,ClosedEcon_PR1,5,3.95,1,2,Pellet,Left,1396,165,157,2,0.39,38,nan
2021/07/10 05:53:12,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1397,165,157,2,nan,nan,0.09
2021/07/10 05:53:15,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1398,165,157,2,nan,nan,0.08
2021/07/10 05:53:17,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Left,Left,1399,165,157,2,nan,nan,0.04
2021/07/10 05:53:19,1.8.1,ClosedEcon_PR1,5,3.96,1,3,Pellet,Left,1399,165,158,3,0.39,36,nan
2021/07/10 05:53:52,1.8.1,ClosedEcon_PR1,5,3.95,1,4,Left,Left,1400,165,158,3,nan,nan,0.07
2021/07/10 05:53:55,1.8.1,ClosedEcon_PR1,5,3.95,1,4,Left,Left,1401,165,158,3,nan,nan,0.17
2021/07/10 05:53:58,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1402,165,158,3,nan,nan,0.07
2021/07/10 05:54:00,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Left,Left,1403,165,158,3,nan,nan,0.21
2021/07/10 05:54:02,1.8.1,ClosedEcon_PR1,5,3.96,1,4,Pellet,Left,1403,165,159,4,0.33,43,nan
2021/07/10 05:55:58,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Right,Left,1403,166,159,4,nan,nan,0.28
2021/07/10 06:18:04,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Left,Left,1404,166,159,4,nan,nan,0.08
2021/07/10 06:31:44,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1405,166,159,4,nan,nan,0.14
2021/07/10 06:31:47,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Left,Left,1406,166,159,4,nan,nan,0.08
2021/07/10 06:31:52,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Left,Left,1407,166,159,4,nan,nan,0.13
2021/07/10 06:31:53,1.8.1,ClosedEcon_PR1,5,3.96,1,5,Left,Left,1408,166,159,4,nan,nan,0.09
2021/07/10 06:31:54,1.8.1,ClosedEcon_PR1,5,3.95,1,5,Pellet,Left,1408,166,160,5,0.26,2272,nan
2021/07/10 06:32:18,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1409,166,160,5,nan,nan,0.22
2021/07/10 06:32:19,1.8.1,ClosedEcon_PR1,5,3.96,1,6,Left,Left,1410,166,160,5,nan,nan,0.09
2021/07/10 06:32:21,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1411,166,160,5,nan,nan,0.1
2021/07/10 06:32:23,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1412,166,160,5,nan,nan,0.09
2021/07/10 06:32:24,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1413,166,160,5,nan,nan,0.28
2021/07/10 06:32:25,1.8.1,ClosedEcon_PR1,5,3.95,1,6,Left,Left,1414,166,160,5,nan,nan,0.08
2021/07/10 06:32:26,1.8.1,ClosedEcon_PR1,5,3.96,2,6,Pellet,Left,1414,166,161,6,0.06,32,nan
2021/07/10 06:32:59,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1415,166,161,6,nan,nan,0.06
2021/07/10 06:33:02,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Left,Left,1416,166,161,6,nan,nan,0.19
2021/07/10 06:33:05,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1417,166,161,6,nan,nan,0.09
2021/07/10 06:41:26,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Right,Left,1417,167,161,6,nan,nan,0.26
2021/07/10 06:42:02,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1418,167,161,6,nan,nan,0.29
2021/07/10 06:42:03,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1419,167,161,6,nan,nan,0.1
2021/07/10 06:42:05,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1420,167,161,6,nan,nan,0.18
2021/07/10 06:42:54,1.8.1,ClosedEcon_PR1,5,3.95,1,7,Left,Left,1421,167,161,6,nan,nan,0.15
2021/07/10 06:42:55,1.8.1,ClosedEcon_PR1,5,3.96,1,7,Pellet,Left,1421,167,162,7,0.52,629,nan
2021/07/10 06:43:34,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Right,Left,1421,168,162,7,nan,nan,1.29
2021/07/10 06:43:35,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Right,Left,1421,169,162,7,nan,nan,0
2021/07/10 06:43:38,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Right,Left,1421,170,162,7,nan,nan,0.01
2021/07/10 06:43:39,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Right,Left,1421,171,162,7,nan,nan,0
2021/07/10 06:43:42,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Right,Left,1421,172,162,7,nan,nan,0.47
2021/07/10 06:43:56,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1422,172,162,7,nan,nan,0.3
2021/07/10 06:43:57,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1423,172,162,7,nan,nan,0.14
2021/07/10 06:44:05,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1424,172,162,7,nan,nan,0.03
2021/07/10 06:45:24,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Right,Left,1424,173,162,7,nan,nan,0.24
2021/07/10 06:45:26,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1425,173,162,7,nan,nan,0.22
2021/07/10 06:46:27,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Left,Left,1426,173,162,7,nan,nan,0.08
2021/07/10 06:46:50,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1427,173,162,7,nan,nan,0.06
2021/07/10 06:46:51,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1428,173,162,7,nan,nan,0.1
2021/07/10 06:49:34,1.8.1,ClosedEcon_PR1,5,3.96,1,8,Left,Left,1429,173,162,7,nan,nan,0
2021/07/10 06:49:39,1.8.1,ClosedEcon_PR1,5,3.95,1,8,Pellet,Left,1429,173,163,8,4.23,404,nan
2021/07/10 06:52:12,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1430,173,163,8,nan,nan,0
2021/07/10 06:52:12,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Right,Left,1430,174,163,8,nan,nan,0
2021/07/10 06:54:18,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Left,Left,1431,174,163,8,nan,nan,0.25
2021/07/10 06:54:20,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1432,174,163,8,nan,nan,0.07
2021/07/10 06:55:13,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1433,174,163,8,nan,nan,0.09
2021/07/10 06:55:15,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Left,Left,1434,174,163,8,nan,nan,0.13
2021/07/10 06:57:53,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Left,Left,1435,174,163,8,nan,nan,0.2
2021/07/10 07:03:04,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Left,Left,1436,174,163,8,nan,nan,0.11
2021/07/10 07:03:37,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Right,Left,1436,175,163,8,nan,nan,0.05
2021/07/10 07:11:13,1.8.1,ClosedEcon_PR1,5,3.96,1,9,Left,Left,1437,175,163,8,nan,nan,0.21
2021/07/10 07:11:15,1.8.1,ClosedEcon_PR1,5,3.95,1,9,Left,Left,1438,175,163,8,nan,nan,0.09
2021/07/10 07:11:18,1.8.1,ClosedEcon_PR1,5,3.95,2,9,Pellet,Left,1438,175,164,9,0.65,1299,nan
2021/07/10 07:11:57,1.8.1,ClosedEcon_PR1,5,3.96,1,10,Left,Left,1439,175,164,9,nan,nan,0.09
2021/07/10 07:11:58,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1440,175,164,9,nan,nan,0.24
2021/07/10 07:12:00,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1441,175,164,9,nan,nan,0.38
2021/07/10 07:12:01,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1442,175,164,9,nan,nan,0.24
2021/07/10 07:12:02,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1443,175,164,9,nan,nan,0.15
2021/07/10 07:12:04,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1444,175,164,9,nan,nan,0.21
2021/07/10 07:12:06,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Left,Left,1445,175,164,9,nan,nan,0.1
2021/07/10 07:12:08,1.8.1,ClosedEcon_PR1,5,3.96,1,10,Left,Left,1446,175,164,9,nan,nan,0.16
2021/07/10 07:12:10,1.8.1,ClosedEcon_PR1,5,3.96,1,10,Left,Left,1447,175,164,9,nan,nan,0.09
2021/07/10 07:12:11,1.8.1,ClosedEcon_PR1,5,3.94,1,10,Left,Left,1448,175,164,9,nan,nan,0.18
2021/07/10 07:12:12,1.8.1,ClosedEcon_PR1,5,3.95,1,10,Pellet,Left,1448,175,165,10,0.26,54,nan
2021/07/10 07:27:45,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1449,175,165,10,nan,nan,0.17
2021/07/10 07:27:47,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1450,175,165,10,nan,nan,0.06
2021/07/10 07:27:49,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1451,175,165,10,nan,nan,0.08
2021/07/10 07:27:50,1.8.1,ClosedEcon_PR1,5,3.96,1,11,Left,Left,1452,175,165,10,nan,nan,0
2021/07/10 07:27:51,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1453,175,165,10,nan,nan,0.16
2021/07/10 07:27:54,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1454,175,165,10,nan,nan,0.09
2021/07/10 07:27:59,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1455,175,165,10,nan,nan,0.14
2021/07/10 07:28:00,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1456,175,165,10,nan,nan,0.12
2021/07/10 07:28:01,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1457,175,165,10,nan,nan,0.17
2021/07/10 07:28:04,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1458,175,165,10,nan,nan,0.03
2021/07/10 07:28:05,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Left,Left,1459,175,165,10,nan,nan,0.03
2021/07/10 07:28:07,1.8.1,ClosedEcon_PR1,5,3.95,1,11,Pellet,Left,1459,175,166,11,0.52,955,nan
2021/07/10 07:34:21,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1460,175,166,11,nan,nan,0.07
2021/07/10 07:34:24,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1461,175,166,11,nan,nan,0.05
2021/07/10 07:35:26,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Right,Left,1461,176,166,11,nan,nan,0.08
2021/07/10 07:35:28,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Right,Left,1461,177,166,11,nan,nan,0.69
2021/07/10 07:36:05,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1462,177,166,11,nan,nan,0.19
2021/07/10 07:36:21,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1463,177,166,11,nan,nan,0.02
2021/07/10 07:36:22,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1464,177,166,11,nan,nan,0.25
2021/07/10 07:36:23,1.8.1,ClosedEcon_PR1,5,3.94,1,12,Left,Left,1465,177,166,11,nan,nan,0.13
2021/07/10 07:40:52,1.8.1,ClosedEcon_PR1,5,3.95,1,12,Left,Left,1466,177,166,11,nan,nan,0.19
